Order_ID,Restaurant_Name,Cuisine,Order_Date,Order_Time,Delivery_Time_Minutes,Order_Value,Payment_Method,Customer_Rating,City
ORD0558,Pasta Paradise,Chinese,10-10-2022,19:48,53,1764.57,Cash,2,Chennai
ORD0559,Pasta Paradise,Indian,10-10-2022,11:19,19,1207.93,UPI,3.3,Kolkata
ORD0560,Spice Villa,Japanese,11-10-2022,23:26,31,1990.58,UPI,3.2,Chennai
ORD0561,Pizza Plaza,Chinese,11-10-2022,20:04,18,1589.22,Cash,3.6,Mumbai
ORD0562,Spice Villa,Italian,12-10-2022,15:36,24,1326.2,Wallet,1.5,Kolkata
ORD0563,Curry Delight,American,12-10-2022,23:18,35,1569.54,Cash,2.6,Chennai
ORD0564,Pasta Paradise,Italian,13-10-2022,16:36,60,1441.25,Cash,2.4,Bangalore
ORD0565,Spice Villa,American,13-10-2022,16:02,38,1527.59,Debit Card,4.4,Chennai
ORD0566,Curry Delight,Italian,14-10-2022,22:32,57,1721.83,Credit Card,2.2,Chennai
ORD0567,Spice Villa,Japanese,14-10-2022,16:54,31,1973.54,Cash,3.8,Kolkata
ORD0568,Pizza Plaza,Italian,15-10-2022,12:04,36,890.46,Debit Card,2.2,Chennai
ORD0569,Sushi World,Mexican,15-10-2022,13:49,54,941.89,Credit Card,3.9,Delhi
ORD0570,Spice Villa,Chinese,16-10-2022,20:21,20,1556.05,Credit Card,1.5,Hyderabad
ORD0571,Spice Villa,Japanese,16-10-2022,19:12,31,1622.08,Cash,3.6,Delhi
ORD0572,Curry Delight,Japanese,17-10-2022,19:31,57,618.12,Debit Card,4.3,Kolkata
ORD0573,Spice Villa,Japanese,17-10-2022,21:56,44,902.66,Wallet,1.3,Bangalore
ORD0574,Sushi World,Indian,18-10-2022,20:32,26,1287.7,UPI,2.1,Delhi
ORD0575,Burger Town,Mexican,18-10-2022,21:56,25,1197.98,UPI,4.9,Mumbai
ORD0576,Spice Villa,American,19-10-2022,15:07,51,1494.51,Credit Card,3,Bangalore
ORD0577,Curry Delight,Japanese,19-10-2022,16:20,23,920.34,Debit Card,2.5,Hyderabad
ORD0578,Burger Town,Japanese,20-10-2022,14:11,57,1416.37,Credit Card,1.5,Kolkata
ORD0579,Pizza Plaza,American,20-10-2022,21:39,48,1542.98,Wallet,3.4,Delhi
ORD0580,Pizza Plaza,Italian,21-10-2022,20:40,53,1449.16,Wallet,3.4,Kolkata
ORD0581,Sushi World,American,21-10-2022,11:55,27,1655.2,Credit Card,2.7,Chennai
ORD0582,Sushi World,Chinese,22-10-2022,12:34,49,213.5,Wallet,3.9,Chennai
ORD0583,Spice Villa,Mexican,22-10-2022,20:37,31,523.57,Wallet,1.4,Chennai
ORD0584,Burger Town,Indian,23-10-2022,23:09,41,1633.44,Wallet,1.1,Delhi
ORD0585,Sushi World,Japanese,23-10-2022,11:53,37,241.2,Cash,2,Kolkata
ORD0586,Curry Delight,Chinese,24-10-2022,10:59,46,458.56,Cash,2.9,Bangalore
ORD0587,Pasta Paradise,Japanese,24-10-2022,10:20,44,1976.26,Cash,3.9,Mumbai
ORD0588,Spice Villa,Italian,25-10-2022,14:23,38,356.31,Wallet,1.5,Chennai
ORD0589,Sushi World,Italian,25-10-2022,23:43,47,812.31,Credit Card,1.2,Chennai
ORD0590,Burger Town,Japanese,26-10-2022,20:46,25,1293.84,Wallet,3.9,Kolkata
ORD0591,Sushi World,Mexican,26-10-2022,12:27,34,313.98,Cash,2.8,Bangalore
ORD0592,Sushi World,Mexican,27-10-2022,21:04,30,1507.22,Wallet,1.2,Hyderabad
ORD0593,Sushi World,Italian,27-10-2022,23:27,15,1371.29,Debit Card,4.3,Bangalore
ORD0594,Burger Town,American,28-10-2022,16:14,34,746.83,UPI,4.7,Bangalore
ORD0595,Sushi World,Indian,29-10-2022,14:56,55,1148.42,Wallet,1.6,Delhi
ORD0596,Sushi World,American,29-10-2022,18:20,45,1168.49,Wallet,2.3,Kolkata
ORD0597,Burger Town,Japanese,30-10-2022,17:24,50,1695.59,Cash,2.3,Mumbai
ORD0598,Pizza Plaza,Japanese,30-10-2022,14:26,50,1041.02,Wallet,1.9,Hyderabad
ORD0599,Pasta Paradise,Italian,31-10-2022,15:12,22,1370.06,UPI,3.7,Hyderabad
ORD0600,Pasta Paradise,American,31-10-2022,23:41,43,182.66,Wallet,3.1,Bangalore
ORD0601,Curry Delight,Mexican,01-11-2022,21:11,53,196.18,UPI,2.2,Mumbai
ORD0602,Spice Villa,Mexican,01-11-2022,14:29,60,1642.59,Credit Card,1.5,Chennai
ORD0603,Burger Town,Japanese,02-11-2022,11:48,58,1675.56,Credit Card,2.3,Chennai
ORD0604,Pasta Paradise,Italian,02-11-2022,15:25,27,1421.37,Cash,2.1,Bangalore
ORD0605,Sushi World,Chinese,03-11-2022,11:26,58,1043.16,Credit Card,4,Chennai
ORD0606,Pizza Plaza,Chinese,03-11-2022,16:08,24,373.33,Debit Card,2.5,Bangalore
ORD0607,Burger Town,Mexican,04-11-2022,22:39,58,1926.04,Debit Card,4.5,Hyderabad
ORD0608,Curry Delight,Indian,04-11-2022,16:45,23,469.42,Credit Card,1.1,Hyderabad
ORD0609,Spice Villa,Italian,05-11-2022,22:17,48,1304.97,Debit Card,4.4,Kolkata
ORD0610,Sushi World,Indian,05-11-2022,19:40,35,1965.69,Credit Card,1.8,Chennai
ORD0611,Burger Town,Italian,06-11-2022,23:37,58,1066.18,UPI,4,Chennai
ORD0612,Curry Delight,Italian,06-11-2022,20:03,37,1308.68,Credit Card,4.1,Bangalore
ORD0613,Sushi World,Italian,07-11-2022,16:44,48,1426.32,Wallet,3.3,Chennai
ORD0614,Burger Town,Italian,07-11-2022,21:33,19,1654.15,Credit Card,1.6,Delhi
ORD0615,Curry Delight,Italian,08-11-2022,10:42,34,1370.46,Debit Card,3.8,Hyderabad
ORD0616,Curry Delight,American,08-11-2022,15:30,18,1293.14,Debit Card,1,Kolkata
ORD0617,Spice Villa,Chinese,09-11-2022,18:12,32,1410.29,Credit Card,4.4,Bangalore
ORD0618,Pizza Plaza,Chinese,09-11-2022,19:46,24,900.29,UPI,3.5,Bangalore
ORD0619,Pasta Paradise,Mexican,10-11-2022,14:12,26,1005.48,UPI,1.1,Bangalore
ORD0620,Burger Town,Chinese,10-11-2022,14:59,45,739.35,Cash,3.3,Chennai
ORD0621,Spice Villa,Italian,11-11-2022,10:38,58,1191.94,Credit Card,4.1,Chennai
ORD0622,Sushi World,Japanese,11-11-2022,21:17,37,1324.01,Cash,2.7,Mumbai
ORD0623,Sushi World,Japanese,12-11-2022,14:27,24,159.93,Cash,1.4,Bangalore
ORD0624,Burger Town,Chinese,12-11-2022,23:06,49,1898.93,Debit Card,1.4,Hyderabad
ORD0625,Spice Villa,Mexican,13-11-2022,23:11,27,102.15,Wallet,2.5,Kolkata
ORD0626,Burger Town,Mexican,13-11-2022,13:25,44,1010.29,Debit Card,1.3,Delhi
ORD0627,Curry Delight,Japanese,14-11-2022,16:26,40,118.65,Cash,4.5,Mumbai
ORD0628,Burger Town,Mexican,14-11-2022,21:25,27,1312.02,Cash,3.2,Bangalore
ORD0629,Sushi World,Japanese,15-11-2022,22:40,39,234.49,Cash,2.9,Chennai
ORD0630,Burger Town,Indian,15-11-2022,13:57,52,1615.2,Cash,4.1,Bangalore
ORD0631,Spice Villa,Chinese,16-11-2022,20:40,55,764.21,Wallet,2.1,Kolkata
ORD0632,Pizza Plaza,Japanese,16-11-2022,21:23,36,661.71,Credit Card,4.4,Mumbai
ORD0633,Burger Town,Japanese,17-11-2022,16:56,41,659.32,UPI,1.5,Hyderabad
ORD0634,Curry Delight,Italian,17-11-2022,20:26,59,246.83,UPI,1.6,Chennai
ORD0635,Burger Town,American,18-11-2022,12:49,28,373.3,UPI,4,Kolkata
ORD0636,Pasta Paradise,Japanese,18-11-2022,16:21,47,754.24,UPI,4.4,Mumbai
ORD0637,Sushi World,Indian,19-11-2022,23:15,52,1267.09,Debit Card,4.9,Kolkata
ORD0638,Spice Villa,Chinese,19-11-2022,15:53,38,978.14,Wallet,3.6,Kolkata
ORD0639,Curry Delight,Chinese,20-11-2022,20:34,53,523.88,Cash,4.2,Hyderabad
ORD0640,Spice Villa,Chinese,20-11-2022,20:44,50,1781.02,Credit Card,3.7,Delhi
ORD0641,Burger Town,Italian,21-11-2022,13:24,21,827.31,Cash,1.3,Hyderabad
ORD0642,Curry Delight,Indian,21-11-2022,10:06,41,1989.2,Cash,1.8,Bangalore
ORD0643,Sushi World,Chinese,22-11-2022,14:51,15,1140.3,Credit Card,4,Delhi
ORD0644,Curry Delight,Mexican,22-11-2022,10:26,18,492.12,Credit Card,1.5,Chennai
ORD0645,Spice Villa,Chinese,23-11-2022,19:45,36,1524.9,Credit Card,2.3,Hyderabad
ORD0646,Pasta Paradise,American,23-11-2022,22:48,55,443.34,Cash,3,Chennai
ORD0647,Sushi World,Indian,24-11-2022,12:12,38,1429.98,Cash,4.1,Bangalore
ORD0648,Sushi World,Indian,24-11-2022,10:17,18,1566.13,Wallet,1.1,Hyderabad
ORD0649,Curry Delight,Italian,25-11-2022,13:35,57,1862.2,Debit Card,2.2,Mumbai
ORD0650,Burger Town,Chinese,25-11-2022,20:50,53,1791.47,UPI,2.4,Chennai
ORD0651,Spice Villa,American,26-11-2022,19:21,38,1239.59,UPI,2.6,Bangalore
ORD0652,Spice Villa,Japanese,26-11-2022,14:55,44,907.76,Credit Card,2.9,Hyderabad
ORD0653,Curry Delight,American,27-11-2022,20:29,55,260.65,Debit Card,2.8,Delhi
ORD0654,Sushi World,Indian,27-11-2022,15:10,20,1640.91,Wallet,3.2,Bangalore
ORD0655,Burger Town,Mexican,28-11-2022,15:44,39,588.66,UPI,3.6,Delhi
ORD0656,Burger Town,Italian,28-11-2022,13:42,17,1888.72,UPI,1.4,Hyderabad
ORD0657,Pasta Paradise,Mexican,29-11-2022,20:07,45,683.48,Credit Card,3.9,Hyderabad
ORD0658,Spice Villa,Japanese,29-11-2022,14:02,54,875.72,Credit Card,5,Mumbai
ORD0659,Burger Town,Indian,30-11-2022,16:42,30,841.25,UPI,2.2,Delhi
ORD0660,Curry Delight,Italian,30-11-2022,13:00,26,961.77,UPI,1.9,Bangalore
ORD0661,Pasta Paradise,American,01-12-2022,21:36,49,1396.47,UPI,4.5,Chennai
ORD0662,Pizza Plaza,Italian,01-12-2022,10:30,49,1309.76,Cash,1.9,Chennai
ORD0663,Pasta Paradise,Chinese,02-12-2022,15:35,49,1786.88,Credit Card,3.5,Mumbai
ORD0664,Burger Town,Indian,02-12-2022,16:41,33,1496.58,UPI,2.4,Mumbai
ORD0665,Pasta Paradise,Mexican,03-12-2022,18:29,29,1876.25,Cash,3.2,Bangalore
ORD0666,Pizza Plaza,Indian,03-12-2022,13:25,18,337.85,UPI,1.2,Chennai
ORD0667,Curry Delight,Indian,04-12-2022,11:08,45,713.14,Credit Card,1.5,Kolkata
ORD0668,Burger Town,Indian,05-12-2022,12:06,27,115.84,Credit Card,3.6,Mumbai
ORD0669,Curry Delight,Japanese,05-12-2022,13:26,21,1384.58,Cash,3.3,Kolkata
ORD0670,Burger Town,Chinese,06-12-2022,16:26,26,228.23,Credit Card,3.6,Delhi
ORD0671,Curry Delight,Mexican,06-12-2022,17:15,57,1875.12,Cash,1.3,Kolkata
ORD0672,Curry Delight,Italian,07-12-2022,18:43,41,567.47,Credit Card,5,Bangalore
ORD0673,Curry Delight,Mexican,07-12-2022,18:02,54,1400.03,Debit Card,2.6,Mumbai
ORD0674,Burger Town,Italian,08-12-2022,20:54,46,244.1,UPI,3.5,Chennai
ORD0675,Spice Villa,Japanese,08-12-2022,15:35,42,1685.01,Credit Card,2.2,Bangalore
ORD0676,Pizza Plaza,Japanese,09-12-2022,20:28,39,550.09,Credit Card,1.7,Hyderabad
ORD0677,Spice Villa,Mexican,09-12-2022,10:18,32,947.85,Debit Card,1.3,Chennai
ORD0678,Burger Town,Chinese,10-12-2022,22:31,45,775.8,UPI,1.9,Bangalore
ORD0679,Spice Villa,Italian,10-12-2022,10:32,49,1551.18,UPI,3.4,Hyderabad
ORD0680,Pasta Paradise,Italian,11-12-2022,10:09,31,1492.85,Credit Card,3.4,Hyderabad
ORD0681,Curry Delight,Chinese,11-12-2022,17:37,45,686.76,Wallet,2.1,Bangalore
ORD0682,Burger Town,Indian,12-12-2022,14:51,53,1355.71,Wallet,3,Hyderabad
ORD0683,Spice Villa,American,12-12-2022,20:38,57,564.29,Debit Card,3.4,Kolkata
ORD0684,Burger Town,Mexican,13-12-2022,12:27,45,219.3,Cash,3.3,Mumbai
ORD0685,Pasta Paradise,American,13-12-2022,18:49,48,1146.28,UPI,3.2,Kolkata
ORD0686,Pizza Plaza,Indian,14-12-2022,19:10,35,320.29,Debit Card,4.9,Delhi
ORD0687,Curry Delight,Italian,14-12-2022,23:57,54,953.23,Wallet,2.6,Mumbai
ORD0688,Curry Delight,Chinese,15-12-2022,18:16,57,1365.23,Wallet,1.8,Mumbai
ORD0689,Spice Villa,Japanese,15-12-2022,11:26,19,1129.34,Cash,1.4,Hyderabad
ORD0690,Pasta Paradise,Chinese,16-12-2022,19:21,49,556.19,Debit Card,1.4,Delhi
ORD0691,Spice Villa,American,16-12-2022,19:33,33,1974.39,UPI,3.7,Chennai
ORD0692,Pasta Paradise,Japanese,17-12-2022,21:52,22,1085.96,Wallet,3.3,Bangalore
ORD0693,Pasta Paradise,Japanese,17-12-2022,22:23,42,380.87,Cash,2.6,Chennai
ORD0694,Pasta Paradise,Mexican,18-12-2022,21:36,27,1821.82,Credit Card,1.6,Bangalore
ORD0695,Curry Delight,American,18-12-2022,15:52,19,241.1,UPI,1.8,Hyderabad
ORD0696,Sushi World,Mexican,19-12-2022,23:21,35,497.95,Debit Card,1.9,Delhi
ORD0697,Burger Town,Japanese,19-12-2022,12:44,50,347.94,Wallet,2.8,Chennai
ORD0698,Curry Delight,Indian,20-12-2022,23:52,38,1752.51,Credit Card,2.4,Bangalore
ORD0699,Pizza Plaza,American,20-12-2022,22:52,21,1843.8,Wallet,1.8,Kolkata
ORD0700,Curry Delight,American,21-12-2022,14:49,30,868.14,UPI,2.2,Hyderabad
ORD0701,Pizza Plaza,Italian,21-12-2022,11:15,21,570.08,UPI,1.2,Delhi
ORD0702,Pasta Paradise,Chinese,22-12-2022,16:15,60,721.75,Wallet,2.8,Mumbai
ORD0703,Burger Town,American,22-12-2022,21:59,21,163.44,UPI,3.6,Mumbai
ORD0704,Sushi World,Mexican,23-12-2022,18:22,29,1027.28,Cash,4.1,Delhi
ORD0705,Pizza Plaza,Indian,23-12-2022,17:47,41,1306.62,Cash,2.6,Delhi
ORD0706,Burger Town,American,24-12-2022,20:36,48,1852.3,Credit Card,1.2,Chennai
ORD0707,Sushi World,Italian,24-12-2022,14:09,25,1922.47,Debit Card,2.9,Delhi
ORD0708,Spice Villa,Indian,25-12-2022,16:15,44,636.97,Debit Card,2.8,Hyderabad
ORD0709,Pizza Plaza,American,25-12-2022,17:52,18,612.57,Credit Card,3.6,Mumbai
ORD0710,Curry Delight,Japanese,26-12-2022,21:56,36,577.03,UPI,3.1,Mumbai
ORD0711,Sushi World,Chinese,26-12-2022,14:10,49,350.48,Cash,1.5,Delhi
ORD0712,Pasta Paradise,Chinese,27-12-2022,21:13,57,732.91,UPI,4.7,Hyderabad
ORD0713,Burger Town,Indian,27-12-2022,22:12,32,1597.14,Wallet,4.9,Mumbai
ORD0714,Burger Town,Japanese,28-12-2022,17:07,18,408.29,Debit Card,1.1,Chennai
ORD0715,Sushi World,Chinese,28-12-2022,19:50,55,1956.93,Cash,3.8,Chennai
ORD0716,Curry Delight,Japanese,29-12-2022,22:03,27,1762.77,Wallet,3.7,Mumbai
ORD0717,Sushi World,Indian,29-12-2022,10:24,45,926.59,UPI,2.6,Hyderabad
ORD0718,Curry Delight,Italian,30-12-2022,19:42,55,1958.8,Cash,2.5,Bangalore
ORD0719,Spice Villa,Indian,30-12-2022,10:27,15,221.87,UPI,4.2,Bangalore
ORD0720,Curry Delight,Indian,31-12-2022,19:32,49,185.97,Wallet,3.9,Bangalore
ORD0721,Pasta Paradise,Italian,31-12-2022,17:54,42,1972.33,Debit Card,3.2,Delhi
ORD0722,Sushi World,American,01-01-2023,23:17,45,199.38,Cash,2.7,Delhi
ORD0723,Curry Delight,Mexican,01-01-2023,16:35,36,228.34,Debit Card,3.5,Delhi
ORD0724,Pizza Plaza,Indian,02-01-2023,23:20,43,1823.12,Debit Card,1.3,Delhi
ORD0725,Spice Villa,Japanese,02-01-2023,10:54,25,700.18,Debit Card,2.4,Kolkata
ORD0726,Spice Villa,Japanese,03-01-2023,23:29,28,1162.88,Wallet,4.3,Bangalore
ORD0727,Sushi World,Indian,03-01-2023,13:21,26,1838.6,Cash,3.2,Hyderabad
ORD0728,Curry Delight,Chinese,04-01-2023,19:11,16,633.21,Cash,2.7,Delhi
ORD0729,Burger Town,Mexican,04-01-2023,22:23,34,1531.09,Wallet,2.5,Chennai
ORD0730,Sushi World,Japanese,05-01-2023,21:48,51,1700.66,Cash,3.3,Hyderabad
ORD0731,Spice Villa,Mexican,05-01-2023,22:38,48,1402.55,Debit Card,1.3,Hyderabad
ORD0732,Spice Villa,Chinese,06-01-2023,10:53,41,1568.63,Credit Card,2.6,Mumbai
ORD0733,Burger Town,Mexican,06-01-2023,12:26,28,515.99,Debit Card,3.9,Kolkata
ORD0734,Pizza Plaza,Chinese,07-01-2023,17:12,34,1999.51,Cash,4.1,Mumbai
ORD0735,Sushi World,Chinese,07-01-2023,16:54,51,769.86,Credit Card,4.2,Bangalore
ORD0736,Pizza Plaza,Mexican,08-01-2023,23:06,28,1245.94,Wallet,4.2,Delhi
ORD0737,Curry Delight,Mexican,08-01-2023,17:11,33,1465.75,Wallet,3.7,Hyderabad
ORD0738,Sushi World,Chinese,09-01-2023,16:55,40,229.22,Debit Card,4.1,Mumbai
ORD0739,Burger Town,Mexican,09-01-2023,10:49,43,192.7,Cash,3.3,Delhi
ORD0740,Curry Delight,Mexican,10-01-2023,21:10,41,1088.37,Wallet,4.7,Kolkata
ORD0741,Pasta Paradise,Mexican,10-01-2023,20:25,19,1366.2,Wallet,2.3,Hyderabad
ORD0742,Burger Town,American,11-01-2023,11:00,26,557.66,Credit Card,1.2,Hyderabad
ORD0743,Spice Villa,American,12-01-2023,22:17,40,458.97,Cash,1.1,Chennai
ORD0744,Sushi World,Japanese,12-01-2023,19:16,54,1415.91,Debit Card,4.2,Mumbai
ORD0745,Curry Delight,Mexican,13-01-2023,13:25,27,1793.47,UPI,4.6,Mumbai
ORD0746,Pasta Paradise,American,13-01-2023,10:54,36,200.1,UPI,2.8,Bangalore
ORD0747,Burger Town,Italian,14-01-2023,19:30,29,1804.11,Cash,1.6,Delhi
ORD0748,Pizza Plaza,Italian,14-01-2023,17:13,35,1629.1,Credit Card,4,Hyderabad
ORD0749,Curry Delight,Chinese,15-01-2023,18:41,32,129.53,Cash,2,Kolkata
ORD0750,Burger Town,Chinese,15-01-2023,10:42,52,478.2,Credit Card,1.1,Delhi
ORD0751,Pasta Paradise,Indian,16-01-2023,11:27,50,1659.93,Credit Card,2.5,Delhi
ORD0752,Curry Delight,Indian,16-01-2023,11:29,22,1608.85,Cash,4.5,Bangalore
ORD0753,Sushi World,Chinese,17-01-2023,17:41,44,886.83,Credit Card,1.4,Bangalore
ORD0754,Curry Delight,Chinese,17-01-2023,20:27,24,1961.76,Wallet,2.2,Hyderabad
ORD0755,Spice Villa,Indian,18-01-2023,15:04,22,944.1,Cash,2.6,Bangalore
ORD0756,Sushi World,Italian,18-01-2023,13:34,34,1295.62,Credit Card,1.8,Hyderabad
ORD0757,Spice Villa,Italian,19-01-2023,17:44,15,777.25,Cash,4,Bangalore
ORD0758,Curry Delight,Indian,19-01-2023,18:53,16,1194.83,Credit Card,2.8,Mumbai
ORD0759,Sushi World,Chinese,20-01-2023,19:06,41,1450.93,Cash,3.5,Bangalore
ORD0760,Curry Delight,Chinese,20-01-2023,20:58,25,1688.05,Credit Card,1.4,Chennai
ORD0761,Pasta Paradise,Chinese,21-01-2023,21:54,25,1371.72,UPI,1.9,Bangalore
ORD0762,Burger Town,Chinese,21-01-2023,19:06,45,129.31,UPI,4.4,Hyderabad
ORD0763,Spice Villa,Chinese,22-01-2023,11:46,43,767.84,Debit Card,1.7,Hyderabad
ORD0764,Spice Villa,Italian,22-01-2023,10:46,22,1698.2,UPI,1.3,Mumbai
ORD0765,Pizza Plaza,Indian,23-01-2023,11:33,35,1605.7,Debit Card,3.2,Bangalore
ORD0766,Pizza Plaza,Japanese,23-01-2023,19:37,32,1218.69,UPI,4.8,Chennai
ORD0767,Burger Town,Mexican,24-01-2023,22:45,57,711,Credit Card,4,Mumbai
ORD0768,Pasta Paradise,American,24-01-2023,11:19,36,869.05,Wallet,3.5,Kolkata
ORD0769,Spice Villa,Chinese,25-01-2023,16:55,40,879.28,Cash,3.2,Chennai
ORD0770,Spice Villa,Chinese,25-01-2023,15:35,20,512.96,UPI,2.8,Kolkata
ORD0771,Burger Town,American,26-01-2023,17:25,26,1166.2,Debit Card,4,Hyderabad
ORD0772,Burger Town,Chinese,26-01-2023,21:49,51,805.88,Debit Card,2.3,Bangalore
ORD0773,Sushi World,Chinese,27-01-2023,16:09,58,1963.02,Wallet,4.5,Delhi
ORD0774,Burger Town,Indian,27-01-2023,16:49,30,1078.35,Debit Card,4.1,Delhi
ORD0775,Spice Villa,Italian,28-01-2023,20:33,18,1856.05,Wallet,4.5,Chennai
ORD0776,Burger Town,Mexican,28-01-2023,22:55,25,576.37,Credit Card,4.5,Delhi
ORD0777,Burger Town,American,29-01-2023,12:26,21,1257.84,Credit Card,1.9,Kolkata
ORD0778,Pizza Plaza,Chinese,29-01-2023,22:59,59,722.51,Debit Card,4.9,Chennai
ORD0779,Burger Town,Chinese,30-01-2023,15:37,33,1267.03,Credit Card,3.4,Hyderabad
ORD0780,Pizza Plaza,Japanese,30-01-2023,22:50,60,1377.8,Credit Card,3.3,Delhi
ORD0781,Pasta Paradise,Mexican,31-01-2023,18:39,21,259.61,Cash,4.4,Hyderabad
ORD0782,Burger Town,Italian,31-01-2023,21:42,16,1022.98,Debit Card,1.4,Chennai
ORD0783,Pizza Plaza,Chinese,01-02-2023,16:55,34,1956.11,UPI,3.3,Chennai
ORD0784,Sushi World,Mexican,01-02-2023,13:21,15,658.99,Debit Card,2.3,Delhi
ORD0785,Pizza Plaza,Indian,02-02-2023,15:04,41,1749.47,Credit Card,1.1,Chennai
ORD0786,Pizza Plaza,Italian,02-02-2023,10:41,43,1603.23,Debit Card,1.3,Chennai
ORD0787,Spice Villa,American,03-02-2023,22:42,25,126.51,Debit Card,3,Chennai
ORD0788,Pizza Plaza,Japanese,03-02-2023,15:58,19,1102.1,Wallet,3.9,Delhi
ORD0789,Sushi World,American,04-02-2023,17:13,47,329.29,Wallet,3.3,Mumbai
ORD0790,Pasta Paradise,Indian,04-02-2023,23:30,32,1049.09,Credit Card,3.5,Delhi
ORD0791,Sushi World,Italian,05-02-2023,22:32,60,1490.51,UPI,4.6,Mumbai
ORD0792,Pizza Plaza,American,05-02-2023,14:10,18,1204.47,UPI,2.4,Chennai
ORD0793,Pizza Plaza,American,06-02-2023,21:17,23,1041.78,Debit Card,3.3,Bangalore
ORD0794,Pizza Plaza,Japanese,06-02-2023,17:50,50,1333.89,Cash,1.2,Mumbai
ORD0795,Curry Delight,Chinese,07-02-2023,17:20,15,1134.48,UPI,4.9,Kolkata
ORD0796,Curry Delight,Italian,07-02-2023,12:10,37,1559.04,Cash,3.4,Mumbai
ORD0797,Pasta Paradise,Mexican,08-02-2023,23:16,28,561.92,UPI,4,Chennai
ORD0798,Pasta Paradise,Japanese,08-02-2023,23:44,40,1224.83,Credit Card,1.8,Hyderabad
ORD0799,Pasta Paradise,Japanese,09-02-2023,22:27,29,310.54,Credit Card,4,Delhi
ORD0800,Pasta Paradise,Japanese,09-02-2023,12:11,36,1343.25,Cash,4.9,Mumbai
ORD0801,Burger Town,Italian,10-02-2023,22:15,44,196.99,Wallet,4.4,Bangalore
ORD0802,Sushi World,Chinese,10-02-2023,10:05,50,586.28,UPI,2.4,Hyderabad
ORD0803,Pizza Plaza,Mexican,11-02-2023,20:36,18,1229.09,Cash,1.4,Hyderabad
ORD0804,Spice Villa,Indian,11-02-2023,14:26,38,620.51,Debit Card,4.6,Delhi
ORD0805,Spice Villa,Indian,12-02-2023,16:37,20,1478.29,UPI,4.7,Hyderabad
ORD0806,Sushi World,Indian,12-02-2023,19:27,56,1113.68,Credit Card,4.9,Hyderabad
ORD0807,Pizza Plaza,Chinese,13-02-2023,20:15,54,1759.35,Cash,3.7,Hyderabad
ORD0808,Sushi World,American,13-02-2023,11:36,59,217.49,Cash,1.9,Chennai
ORD0809,Sushi World,American,14-02-2023,21:05,45,788.54,Debit Card,2.2,Bangalore
ORD0810,Sushi World,American,14-02-2023,22:40,31,1508.19,Credit Card,2.3,Kolkata
ORD0811,Spice Villa,American,15-02-2023,13:13,41,246.5,Cash,4.7,Kolkata
ORD0812,Curry Delight,Indian,15-02-2023,12:53,37,1761.22,Debit Card,1.9,Bangalore
ORD0813,Pizza Plaza,Italian,16-02-2023,21:07,43,1889.71,Wallet,4.2,Kolkata
ORD0814,Sushi World,Chinese,16-02-2023,13:40,29,1901.73,Cash,4,Hyderabad
ORD0815,Curry Delight,American,17-02-2023,12:37,43,563.59,Credit Card,1.1,Delhi
ORD0816,Pasta Paradise,Chinese,18-02-2023,13:36,25,1925.39,Cash,3.8,Hyderabad
ORD0817,Burger Town,American,18-02-2023,18:59,16,945.61,Wallet,5,Mumbai
ORD0818,Burger Town,American,19-02-2023,15:55,42,1025.66,UPI,4.2,Hyderabad
ORD0819,Spice Villa,Italian,19-02-2023,15:01,49,470.77,Cash,3.5,Bangalore
ORD0820,Burger Town,American,20-02-2023,16:43,33,153.53,UPI,2.2,Bangalore
ORD0821,Pizza Plaza,Japanese,20-02-2023,10:46,53,1462.37,Debit Card,4.3,Kolkata
ORD0822,Burger Town,Italian,21-02-2023,11:23,45,709.52,Cash,2,Mumbai
ORD0823,Pasta Paradise,Japanese,21-02-2023,21:08,25,552.85,Debit Card,3.9,Delhi
ORD0824,Spice Villa,Japanese,22-02-2023,22:02,45,669.14,UPI,1.1,Mumbai
ORD0825,Sushi World,American,22-02-2023,16:47,20,1570.13,Cash,1.2,Kolkata
ORD0826,Sushi World,Italian,23-02-2023,23:53,47,1479.35,UPI,1,Mumbai
ORD0827,Curry Delight,Indian,23-02-2023,17:09,54,330.73,Wallet,2.2,Delhi
ORD0828,Burger Town,Italian,24-02-2023,15:51,60,851.88,Credit Card,1.6,Hyderabad
ORD0829,Burger Town,Italian,24-02-2023,22:05,23,1221.54,Wallet,2.7,Mumbai
ORD0830,Sushi World,Indian,25-02-2023,13:10,39,977.39,Wallet,1.2,Kolkata
ORD0831,Burger Town,American,25-02-2023,18:53,55,1308.53,Credit Card,2,Hyderabad
ORD0832,Sushi World,Mexican,26-02-2023,13:09,50,1071.2,Credit Card,2.5,Chennai
ORD0833,Burger Town,Chinese,26-02-2023,21:38,25,1449.38,UPI,1.8,Bangalore
ORD0834,Burger Town,Chinese,27-02-2023,22:25,23,1043.51,UPI,3.5,Chennai
ORD0835,Curry Delight,Mexican,27-02-2023,12:54,15,489.88,Wallet,3.6,Bangalore
ORD0836,Spice Villa,Indian,28-02-2023,16:04,17,420.44,Debit Card,4,Mumbai
ORD0837,Sushi World,Japanese,28-02-2023,15:19,23,1350.96,Debit Card,4.7,Bangalore
ORD0838,Burger Town,Indian,01-03-2023,10:53,50,688.65,UPI,4.2,Bangalore
